draws,height_cm,losses,name,reach_cm,stance,strikes_per_min,striking_accuracy,submission_avg,takedown_accuracy,takedown_avg,takedown_defense,weight_kg,wins
,,,Maiju Kujala,,,2.5,0.4,0.0,0.0,5.5,0.5,61.23,
,172.72,,Anton Kuivanen,182.88,,2.27,0.38,0.4,1.0,1.63,0.71,70.31,
,182.88,,Michael Kuiper,185.42,,3.28,0.54,0.0,0.55,3.62,0.79,83.91,
,,,John Kuhner,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,,,Junya Kudo,,,1.85,0.71,0.0,0.0,4.44,0.0,61.23,
,190.5,,Mariusz Ksiazkiewicz,190.5,,0.93,0.45,2.0,1.0,3.4,0.0,83.91,
,190.5,,Nikita Krylov,195.58,,4.38,0.55,1.4,0.38,2.47,0.53,92.99,
,187.96,,Jorgen Kruth,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,182.88,,Kaynan Kruschewsky,185.42,,5.67,0.5,2.1,1.0,5.71,0.75,70.31,
,172.72,,Rene Kronvold,,,0.82,1.0,4.1,0.0,2.47,0.66,77.11,
,185.42,,Pascal Krauss,,,5.45,0.47,0.9,0.5,3.88,0.6,77.11,
,187.96,,James Krause,185.42,,4.79,0.49,0.9,0.18,4.11,0.59,77.11,
,177.8,,Derrick Krantz,182.88,,2.07,0.37,0.8,0.5,4.03,0.0,77.11,
,,,Steve Kozola,,,3.9,0.39,0.0,1.0,4.36,1.0,70.31,
,160.02,,Karolina Kowalkiewicz,162.56,,5.54,0.43,0.2,0.22,5.51,0.74,52.16,
,,,Marcus Kowal,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,182.88,,Matt Kovacs,,,1.47,0.22,0.0,0.25,4.87,0.0,110.68,
,187.96,,Iouri Kotchkine,,,0.67,0.38,0.0,0.0,4.92,0.25,106.59,
,,,Ilya Kotau,,,3.94,0.4,6.6,1.0,4.38,1.0,77.11,
,172.72,,Naoyuki Kotani,167.64,,1.02,0.31,0.8,0.16,2.89,0.46,70.31,
,170.18,,Steven Koslow,175.26,,0.77,0.37,1.1,0.55,3.73,0.0,56.7,
,177.8,,Josh Koscheck,185.42,,1.79,0.36,0.4,0.48,2.27,0.64,77.11,
,182.88,,Andrey Koreshkov,,,2.84,0.39,0.0,0.53,1.92,0.0,77.11,
,167.64,,Bruno Korea,165.1,,2.12,0.34,0.0,0.0,3.96,0.25,61.23,
,182.88,,Roman Kopylov,190.5,,4.96,0.5,0.0,0.42,4.86,0.87,83.91,
,187.96,,Andrei Kopylov,,,0.33,0.66,0.0,0.0,4.31,0.0,120.2,
,193.04,,Cheick Kongo,208.28,,3.33,0.56,0.2,0.56,1.28,0.52,108.86,
,162.56,,Syuri Kondo,167.64,,5.4,0.44,0.3,0.0,7.22,0.83,52.16,
,180.34,,Yuki Kondo,,,1.14,0.42,0.5,0.41,2.57,0.37,83.01,
,180.34,,John Kolosci,,,0.21,0.2,0.0,0.0,0.85,0.0,83.91,
,187.96,,Kaloyan Kolev,185.42,,1.12,0.45,0.0,0.6,4.49,0.0,92.99,
,180.34,,Tsuyoshi Kohsaka,,,1.88,0.38,0.4,0.2,4.41,0.33,102.06,
,175.26,,Charlie Kohler,,,0.81,0.33,4.0,0.0,4.31,0.0,70.31,
,175.26,,Brad Kohler,,,0.0,0.0,0.0,0.0,0.0,0.0,99.79,
,167.64,,Shingo Kohara,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,185.42,,Sokun Koh,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,177.8,,Erik Koch,180.34,,2.33,0.42,1.0,0.42,2.82,0.81,77.11,
,167.64,,Kelly Kobold,,,2.33,0.21,0.0,0.11,4.11,0.0,61.23,
,172.72,,Isao Kobayashi,,,1.01,0.33,0.0,1.0,1.66,1.0,65.77,
,177.8,,Seokhyeon Ko,180.34,,3.6,0.51,0.0,0.33,3.33,0.5,77.11,
,160.02,,Josefine Knutsson,152.4,,4.24,0.51,0.0,0.72,2.13,0.35,52.16,
,177.8,,William Knight,185.42,,2.62,0.56,0.4,0.4,3.3,0.48,92.99,
,177.8,,Jason Knight,180.34,,2.95,0.33,1.7,0.31,3.02,0.47,65.77,
,177.8,,Kevin Knabjian,,,0.0,0.0,0.0,0.0,15.56,1.0,77.11,
,187.96,,Michael Knaap,,,0.0,0.0,0.0,0.0,0.0,0.0,99.79,
,175.26,,Drakkar Klose,177.8,,4.33,0.55,0.0,0.27,3.54,0.69,70.31,
,182.88,,Felix Klinkhammer,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,167.64,,Fatima Kline,170.18,,2.21,0.47,0.0,1.0,1.68,0.5,52.16,
,,,Stefan Klever,,,0.82,0.5,0.0,0.0,3.84,0.0,83.91,
,187.96,,Seth Kleinbeck,,,2.55,0.33,0.0,0.25,2.42,0.9,83.91,
,185.42,,Nick Klein,195.58,,3.22,0.6,1.7,0.2,3.33,0.66,83.91,
,170.18,,Ludovit Klein,182.88,,3.81,0.54,0.0,0.51,3.22,0.91,70.31,
,165.1,,Top Noi Kiwram,170.18,,4.47,0.59,0.0,0.85,3.23,0.74,56.7,
,167.64,,Satoru Kitaoka,,,0.68,0.33,2.1,0.1,2.15,0.27,69.85,
,200.66,,Koji Kitao,,,0.0,0.0,0.0,0.0,0.0,0.0,158.76,
,165.1,,Justine Kish,162.56,,4.51,0.48,0.1,0.33,4.59,0.5,56.7,
,172.72,,Yurij Kiseliov,,,4.88,0.87,0.0,0.0,0.0,0.5,83.91,
,177.8,,Kamuela Kirk,190.5,,3.22,0.5,1.2,0.26,5.87,0.47,70.31,
,182.88,,Yusaku Kinoshita,180.34,,4.65,0.5,0.0,0.0,5.12,0.5,77.11,
,193.04,,Kyle Kingsbury,200.66,,2.97,0.4,0.0,0.41,3.81,0.52,92.99,
,190.5,,Mike King,,,4.44,0.58,3.5,0.25,1.29,0.4,83.91,
,180.34,,Taiei Kin,,,2.71,0.6,0.0,0.0,1.33,0.55,83.91,
,170.18,,Dustin Kimura,180.34,,1.33,0.21,2.2,0.37,3.82,0.5,61.23,
,177.8,,Rob Kimmons,185.42,,1.86,0.48,2.4,0.46,4.79,0.25,83.91,
,182.88,,Jeremy Kimball,182.88,,2.81,0.46,0.0,0.2,3.84,0.5,92.99,
,,,So Yul Kim,,,0.0,0.0,0.0,0.0,0.0,0.0,52.16,
,180.34,,KyuSung Kim,175.26,,1.53,0.53,0.0,0.0,0.87,0.33,56.7,
,175.26,,SangWon Kim,175.26,,3.18,0.57,0.0,0.25,3.73,0.72,65.77,
,182.88,,Sangwook Kim,182.88,,5.57,0.51,0.8,0.18,7.94,0.66,70.31,
,175.26,,KyeungPyo Kim,180.34,,6.77,0.46,0.0,0.4,6.32,1.0,70.31,
,185.42,,HanSeul Kim,185.42,,5.79,0.42,1.7,0.0,5.68,0.5,77.11,
,172.72,,MinWoo Kim,182.88,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,170.18,,Ji Yeon Kim,182.88,,5.37,0.36,0.1,0.0,5.41,0.5,56.7,
,170.18,,Jong Man Kim,,,1.33,0.21,0.0,0.0,3.0,0.0,63.05,
,185.42,,Min Soo Kim,,,0.87,1.0,0.0,0.0,3.48,0.0,115.67,
,170.18,,Jong Won Kim,,,0.84,0.15,0.0,1.0,3.28,0.0,63.05,
,185.42,,Jong Wang Kim,,,0.0,0.0,0.0,0.0,0.0,0.0,108.86,
,180.34,,Dae Won Kim,,,1.75,0.32,0.0,0.42,2.51,0.0,81.65,
,175.26,,Jin Oh Kim,,,5.06,0.25,0.0,0.0,8.43,0.66,92.99,
,187.96,,Dong Hyun Kim,193.04,,2.12,0.49,0.6,0.43,1.89,0.71,77.11,
,175.26,,Jacob Kilburn,182.88,,2.56,0.33,0.5,0.05,6.78,0.2,65.77,
,175.26,,Sanae Kikuta,,,0.7,0.45,1.8,0.63,0.9,0.25,90.72,
,172.72,,Katsunori Kikuno,167.64,,2.64,0.4,0.8,0.75,2.47,0.76,65.77,
,172.72,,Akira Kikuchi,,,3.67,0.56,0.0,0.4,0.4,1.0,70.31,
,170.18,,Pannie Kianzad,167.64,,4.88,0.49,0.1,0.33,4.09,0.65,61.23,
,180.34,,WonBin Ki,185.42,,6.73,0.5,0.0,0.2,4.21,0.5,70.31,
,175.26,,Aliaskhab Khizriev,187.96,,6.01,0.64,3.8,0.6,4.38,1.0,83.91,
,172.72,,Alfred Khashakyan,177.8,,6.14,0.42,0.0,0.25,6.38,0.0,61.23,
,182.88,,Sergei Kharitonov,,,3.9,0.44,1.0,0.53,3.03,0.7,111.13,
,185.42,,Sergey Khandozhko,187.96,,3.41,0.41,0.0,0.28,2.37,0.61,77.11,
,182.88,,Adam Khaliev,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,172.72,,Rustam Khabilov,185.42,,1.98,0.34,0.1,0.41,2.16,0.61,70.31,
,,,Ron Keslar,,,0.0,0.0,7.7,0.0,2.05,1.0,83.91,
,177.8,,Will Kerr,175.26,,1.91,0.42,14.3,0.0,6.22,0.0,70.31,
,190.5,,Mark Kerr,,,0.28,0.41,0.4,0.77,0.89,0.0,120.66,
,,,Aurelijus Kerpe,,,1.26,0.16,0.0,0.0,8.21,0.0,,
,167.64,,Maimaitituoheti Keremuaili,167.64,,1.47,0.52,0.0,0.33,1.67,0.84,61.23,
,170.18,,Casey Kenney,172.72,,4.85,0.42,0.4,0.35,4.67,0.61,61.23,
,182.88,,Waylon Kennell,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,180.34,,Jeremy Kennedy,180.34,,2.22,0.46,0.0,0.52,2.58,0.66,65.77,
,180.34,,Steve Kennedy,,,2.28,0.35,0.0,0.33,5.52,0.0,77.11,
,180.34,,Tim Kennedy,187.96,,2.78,0.47,0.7,0.35,1.84,0.7,83.91,
,182.88,,Daniel Kelly,177.8,,3.62,0.38,0.3,0.34,4.64,0.78,83.91,
,175.26,,John Kelly,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,175.26,,Paul Kelly,177.8,,3.22,0.37,1.5,0.6,2.61,0.3,70.31,
,175.26,,Tony Kelley,177.8,,5.55,0.47,1.4,0.0,4.85,0.52,61.23,
,165.1,,Mayana Kellem,,,1.94,0.22,0.0,0.0,2.9,0.0,61.23,
,167.64,,Brian Kelleher,167.64,,3.31,0.41,0.7,0.41,4.59,0.6,61.23,
,170.18,,Chris Kelades,172.72,,2.4,0.43,0.3,0.18,2.64,0.53,56.7,
,182.88,,CJ Keith,,,0.86,0.5,0.0,0.0,1.82,0.62,70.31,
,177.8,,Ryan Keenan,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,165.1,,Julie Kedzie,,,2.9,0.36,0.0,0.23,3.18,0.78,61.23,
,170.18,,Toshiomi Kazama,175.26,,1.72,0.53,0.6,0.12,3.89,0.66,61.23,
,,,Doug Kay,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,167.64,,Masuto Kawana,175.26,,2.54,0.41,0.0,0.55,3.79,1.0,65.77,
,180.34,,Ryo Kawamura,,,0.6,0.16,0.0,0.0,3.93,0.06,92.99,
,170.18,,Tatsuya Kawajiri,175.26,,2.04,0.44,1.1,0.48,2.01,0.63,65.77,
,182.88,,Canaan Kawaihae,180.34,,2.83,0.51,0.0,0.0,4.59,1.0,65.77,
,182.88,,Yusuke Kawaguchi,,,2.87,0.47,0.0,0.0,3.93,0.72,115.67,
,162.56,,Lone'er Kavanagh,170.18,,3.62,0.43,0.0,0.0,3.45,1.0,56.7,
,165.1,,Sarah Kaufman,167.64,,6.65,0.46,0.0,0.57,4.0,0.81,61.23,
,180.34,,Calvin Kattar,182.88,,4.6,0.38,0.1,0.29,6.62,0.77,65.77,
,167.64,,Brad Katona,162.56,,4.84,0.52,0.0,0.34,4.73,0.61,61.23,
,182.88,,Hisaki Kato,,,2.8,0.48,0.0,1.0,1.72,0.0,83.91,
,,,Tetsuji Kato,,,1.2,0.29,0.5,0.57,2.1,0.8,70.31,
,170.18,,Yusuke Kasuya,,,2.17,0.44,0.0,0.33,4.34,0.0,70.31,
,165.1,,Nadia Kassem,167.64,,3.13,0.41,2.8,0.33,4.48,0.4,56.7,
,170.18,,Jinnosuke Kashimura,180.34,,0.21,0.5,6.3,1.0,7.37,0.0,70.31,
,180.34,,Impa Kasanganay,190.5,,4.96,0.48,0.2,0.58,3.66,0.66,77.11,
,175.26,,Ernesta Kareckaite,180.34,,7.38,0.42,0.0,0.66,6.09,0.82,56.7,
,172.72,,Alex Karalexis,167.64,,2.57,0.42,0.9,0.45,2.39,0.86,70.31,
,172.72,,Georgi Karakhanyan,,,4.49,0.39,1.9,0.5,5.0,0.33,65.77,
,162.56,,Kai Kara-France,175.26,,4.56,0.39,0.0,0.33,3.22,0.88,56.7,
,170.18,,David Kaplan,,,2.88,0.46,0.7,0.43,4.32,0.0,70.31,
,165.1,,Manel Kape,172.72,,5.04,0.55,0.3,0.3,4.05,0.81,56.7,
,175.26,,Kyung Ho Kang,185.42,,3.13,0.47,0.8,0.5,3.32,0.68,61.23,
,180.34,,Denis Kang,195.58,,2.27,0.35,1.2,0.65,1.65,0.38,83.91,
,182.88,,Ken Kaneko,,,0.0,0.0,3.5,0.0,0.94,0.0,73.03,
,170.18,,Masanori Kanehara,170.18,,1.88,0.49,0.9,0.5,1.63,0.63,61.23,
,177.8,,Hiromitsu Kanehara,,,0.76,0.22,0.4,0.0,4.39,0.4,90.72,
,170.18,,Bharat Kandare,182.88,,0.7,0.1,0.0,0.0,1.88,0.0,61.23,
,175.26,,Koya Kanda,190.5,,3.63,0.41,0.0,0.18,2.9,1.0,65.77,
,182.88,,Martin Kampmann,182.88,,3.22,0.42,2.0,0.41,3.28,0.78,77.11,
,165.1,,Shuya Kamikubo,172.72,,3.83,0.54,0.5,0.15,4.9,0.0,61.23,
,170.18,,Kai Kamaka,175.26,,4.96,0.57,0.3,0.58,5.29,0.52,65.77,
,180.34,,Bryson Kamaka,,,9.47,0.6,0.0,0.0,12.63,1.0,77.11,
,185.42,,Geza Kalman,,,0.0,0.0,0.0,0.0,0.0,0.0,90.72,
,172.72,,Saidyokub Kakhramonov,175.26,,2.05,0.51,1.9,0.48,0.88,0.83,61.23,
,165.1,,Sirwan Kakai,,,3.57,0.41,0.0,0.42,4.63,0.83,61.23,
,175.26,,Kaiwen,182.88,,4.32,0.49,0.0,0.33,3.74,0.92,65.77,
,172.72,,Oron Kahlon,177.8,,0.85,0.37,0.0,0.0,4.93,0.4,61.23,
,160.02,,Emily Kagan,,,2.6,0.36,0.0,0.14,5.29,0.5,52.16,
,175.26,,Patrick Kaase,,,4.4,0.67,0.0,0.0,0.53,0.5,83.91,
,185.42,,Scott Junk,,,5.13,0.6,0.0,0.0,1.81,0.0,120.2,
,193.04,,Da Woon Jung,198.12,,3.24,0.4,0.2,0.47,4.23,0.75,92.99,
,172.72,,Young Sam Jung,,,0.53,0.09,2.0,0.0,2.79,0.0,63.05,
,170.18,,Chan Sung Jung,182.88,,3.93,0.41,0.6,0.44,4.52,0.72,65.77,
,170.18,,Bu-Kyung Jung,,,0.63,0.36,1.5,0.75,1.85,0.0,69.85,
,180.34,,Luke Jumeau,182.88,,2.93,0.43,0.0,1.0,3.17,0.86,77.11,
,180.34,,Steve Judson,,,0.0,0.0,0.0,0.0,0.0,0.0,104.33,
,170.18,,Carli Judice,172.72,,11.18,0.53,0.0,0.25,10.01,0.7,56.7,
,182.88,,Anshul Jubli,175.26,,6.42,0.46,0.4,0.18,5.72,0.63,70.31,
,172.72,,Ernie Juarez,177.8,,4.21,0.51,0.0,0.0,6.23,0.25,65.77,
,185.42,,Jesse Juarez,,,1.71,0.48,0.0,0.33,2.87,0.5,77.11,
,,,Tony Juarez,,,0.89,0.25,0.0,1.0,10.34,0.66,70.31,
,198.12,,Dustin Joynson,198.12,,3.28,0.53,0.0,0.0,5.63,0.0,110.68,
,167.64,,Mike Joy,,,0.57,0.33,2.3,0.33,1.71,0.0,70.31,
,187.96,,Kevin Jousset,190.5,,6.61,0.51,0.3,0.4,6.49,1.0,77.11,
,175.26,,Charles Jourdain,175.26,,5.43,0.48,0.6,0.21,4.27,0.47,61.23,
,182.88,,Alan Jouban,185.42,,5.67,0.5,0.3,0.44,3.77,0.58,77.11,
,185.42,,Krzysztof Jotko,195.58,,2.98,0.42,0.1,0.39,2.23,0.82,83.91,
,182.88,,Jeff Joslin,,,2.17,0.39,0.5,0.33,1.57,0.64,77.11,
,167.64,,Dwight Joseph,,,2.6,0.52,1.0,0.2,2.87,0.2,61.23,
,,,Gareth Joseph,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,165.1,,Scott Jorgensen,167.64,,3.37,0.4,0.7,0.45,3.41,0.59,61.23,
,175.26,,Ivan Jorge,185.42,,3.41,0.49,0.6,0.16,2.91,0.75,70.31,
,182.88,,Shawn Jordan,190.5,,2.87,0.5,0.1,0.38,3.3,0.76,117.93,
,167.64,,Joe Jordan,,,1.85,0.25,0.0,0.0,4.27,0.66,70.31,
,190.5,,Kevin Jordan,,,2.0,0.4,0.6,0.0,1.91,0.77,111.13,
,170.18,,Jocelyn Jones-Lybarger,162.56,,2.96,0.31,0.0,0.25,4.83,0.81,52.16,
,175.26,,Jacobi Jones,182.88,,5.87,0.46,0.0,0.0,7.6,0.33,70.31,
,,,Craig Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,177.8,,Mason Jones,187.96,,5.61,0.44,0.0,0.45,4.94,0.8,70.31,
,170.18,,Trevin Jones,177.8,,2.13,0.37,0.2,0.15,4.29,0.6,61.23,
,180.34,,Antonio Jones,,,7.5,0.55,0.0,0.0,30.0,0.0,83.91,
,182.88,,Jamelle Jones,190.5,,1.78,0.8,0.0,0.0,3.11,0.0,92.99,
,172.72,,Roshaun Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,175.26,,Chris Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,67.59,
,,,Victor Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,,,Ben Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,180.34,,Justin Jones,,,1.7,0.36,0.5,0.15,3.17,0.46,83.91,
,,,Roy Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,172.72,,Tito Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,175.26,,Jesse Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,185.42,,Carlton Jones,,,2.32,0.41,2.7,0.5,3.58,0.57,102.06,
,198.12,,Marcus Jones,,,1.94,0.52,2.9,0.75,2.71,0.0,120.2,
,210.82,,Nathan Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,156.49,
,193.04,,Jon Jones,213.36,,4.38,0.58,0.5,0.45,2.24,0.95,112.49,
,175.26,,Paul Jones,,,0.0,0.0,0.0,0.0,0.0,0.0,90.26,
,185.42,,Daniel Jolly,190.5,,1.32,0.46,0.0,0.33,3.39,0.5,92.99,
,162.56,,Liana Jojua,157.48,,2.42,0.3,1.3,0.66,5.32,0.5,56.7,
,190.5,,Brian Johnston,,,0.0,0.0,0.0,0.0,0.0,0.0,104.33,
,175.26,,Charles Johnson,177.8,,4.74,0.49,0.4,0.2,3.62,0.67,56.7,
,182.88,,Jose Johnson,180.34,,2.27,0.57,0.7,0.6,1.61,0.41,56.7,
,187.96,,Chad Johnson,203.2,,5.92,0.68,0.0,0.0,7.8,0.0,104.33,
,182.88,,Taylor Johnson,187.96,,5.09,0.6,0.0,1.0,1.13,1.0,83.91,
,187.96,,Jordan Johnson,200.66,,3.45,0.47,1.2,0.42,2.64,1.0,92.99,
,185.42,,Tony Johnson,,,2.0,0.53,0.0,0.22,4.73,0.0,120.2,
,190.5,,Timothy Johnson,195.58,,3.43,0.45,0.0,0.24,3.08,0.69,120.2,
,170.18,,Dashon Johnson,,,1.01,0.69,0.8,0.33,3.83,0.63,65.77,
,180.34,,Kajan Johnson,190.5,,2.47,0.42,0.2,0.37,1.59,0.62,70.31,
,,,Deshaun Johnson,,,2.27,0.41,0.0,0.0,6.67,0.0,75.75,
,177.8,,Michael Johnson,185.42,,4.23,0.39,0.0,0.4,3.8,0.81,70.31,
,160.02,,Demetrious Johnson,167.64,,3.43,0.54,0.5,0.56,1.66,0.65,56.7,
,193.04,,Lavar Johnson,208.28,,5.39,0.55,0.6,0.66,2.54,0.54,108.86,
,187.96,,Tony Johnson,193.04,,4.0,0.92,0.0,0.0,3.67,0.9,92.99,
,172.72,,Ricky Johnson,,,1.83,0.25,0.0,0.0,6.3,0.0,65.77,
,,,Travis Johnson,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,,,Devin Johnson,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,185.42,,DaMarques Johnson,190.5,,2.11,0.37,0.7,0.55,3.75,0.19,77.11,
,187.96,,Anthony Johnson,198.12,,3.25,0.47,0.6,0.57,1.83,0.77,92.99,
,170.18,,Miles Johns,167.64,,3.16,0.44,0.0,0.2,2.65,0.81,65.77,
,170.18,,Brett Johns,180.34,,2.86,0.49,1.0,0.49,3.84,0.58,61.23,
,157.48,,Phil Johns,,,1.2,0.66,0.0,0.0,1.8,0.5,77.11,
,165.1,,Carls John De Tomas,180.34,,1.74,0.37,0.0,0.33,3.93,0.66,56.7,
,182.88,,Sung Bin Jo,182.88,,1.4,0.33,1.0,0.33,2.67,0.83,65.77,
,167.64,,Jiniushiyue,172.72,,3.0,0.41,0.0,0.28,2.71,0.75,56.7,
,167.64,,Jinensibieke Asikeerbai,175.26,,2.0,0.5,0.0,0.0,10.0,0.0,70.31,
,185.42,,Ryan Jimmo,185.42,,3.12,0.66,0.0,0.28,2.77,0.87,92.99,
,185.42,,Art Jimmerson,,,0.0,0.0,0.0,0.0,0.0,0.0,88.9,
,,,Gilbert Jimenez,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,175.26,,Baergeng Jieleyisi,177.8,,1.75,0.38,0.3,0.75,2.3,0.73,61.23,
,180.34,,Ronald Jhun,,,1.45,0.57,0.0,1.0,3.01,1.0,77.11,
,182.88,,Maciej Jewtuszko,,,2.29,0.45,0.9,0.0,1.39,0.42,70.31,
,165.1,,Chan-Mi Jeon,,,6.23,0.31,0.0,0.0,7.77,0.0,52.16,
,175.26,,Kyle Jensen,,,0.0,0.0,6.9,1.0,0.92,0.0,77.11,
,185.42,,Ryan Jensen,193.04,,2.84,0.39,1.9,0.5,2.99,0.31,83.91,
,177.8,,Steve Jennum,,,0.0,0.0,0.0,0.0,0.0,0.0,97.52,
,170.18,,Jack Jenkins,172.72,,4.5,0.61,0.0,0.64,2.97,0.67,65.77,
,182.88,,Brandon Jenkins,180.34,,2.93,0.41,0.0,0.0,8.05,0.27,70.31,
,172.72,,Adrienna Jenkins,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,170.18,,Bubba Jenkins,,,2.41,0.37,0.0,0.68,1.58,1.0,65.77,
,187.96,,Trent Jenkins,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,187.96,,Aaron Jeffery,185.42,,3.1,0.45,0.0,0.0,4.46,0.5,83.91,
,167.64,,Joanna Jedrzejczyk,165.1,,6.28,0.48,0.1,0.62,3.25,0.8,52.16,
,170.18,,Justin Jaynes,172.72,,3.34,0.44,1.1,0.4,5.33,0.2,65.77,
,160.02,,Yazmin Jauregui,162.56,,6.64,0.39,0.0,0.0,5.25,1.0,52.16,
,170.18,,Louis Jauregui,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,170.18,,Jasmine Jasudavicius,172.72,,3.71,0.45,0.5,0.44,3.67,0.75,56.7,
,170.18,,Rony Jason,185.42,,2.04,0.44,0.8,0.3,3.14,0.36,65.77,
,,,Josh Jarvis,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,180.34,,Brock Jardine,,,1.06,0.3,0.8,0.0,3.34,0.14,77.11,
,187.96,,Keith Jardine,193.04,,3.25,0.36,0.7,0.45,2.98,0.62,83.91,
,175.26,,Gigo Jara,,,2.26,0.57,0.0,0.0,2.71,0.66,65.77,
,185.42,,Jaime Jara,,,2.2,0.6,0.0,0.0,1.47,0.25,92.99,
,175.26,,Dave Jansen,185.42,,2.94,0.33,0.9,0.28,3.67,0.38,70.31,
,180.34,,Josh Janousek,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,190.5,,Ryan Janes,193.04,,7.69,0.48,0.0,1.0,5.53,0.58,83.91,
,160.02,,Virna Jandiroba,162.56,,2.12,0.38,1.7,0.34,2.73,0.73,52.16,
,182.88,,Nate James,,,1.33,0.42,0.0,0.0,2.67,0.44,83.91,
,177.8,,Justin James,,,1.34,0.36,1.6,0.0,2.68,0.5,70.31,
,190.5,,Dustin Jacoby,193.04,,5.33,0.47,0.0,0.25,4.05,0.62,92.99,
,193.04,,Richard Jacobi,190.5,,0.88,0.44,0.0,1.0,3.94,1.0,117.93,
,,,Eric Jacob,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,177.8,,Montel Jackson,190.5,,3.39,0.53,0.3,0.71,1.42,0.69,61.23,
,185.42,,Jason Jackson,198.12,,2.24,0.48,0.0,0.0,1.31,0.0,77.11,
,187.96,,Mike Jackson,187.96,,4.49,0.57,0.0,0.33,3.73,0.88,77.11,
,182.88,,Kenyon Jackson,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,180.34,,Damon Jackson,180.34,,2.96,0.42,1.2,0.32,3.47,0.37,70.31,
,177.8,,Jeremy Jackson,,,0.71,0.27,0.0,0.4,2.03,0.58,77.11,
,185.42,,Quinton Jackson,185.42,,3.25,0.54,0.1,0.56,2.51,0.73,92.99,
,172.72,,Eugene Jackson,,,2.19,0.33,2.3,0.71,3.44,0.16,83.91,
,177.8,,Kevin Jackson,,,0.0,0.0,0.0,0.0,0.0,0.0,90.26,
,170.18,,Yves Jabouin,172.72,,3.06,0.41,0.1,0.6,2.93,0.82,61.23,
,,,Saygid Izagakhmaev,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,185.42,,Taiga Iwasaki,185.42,,1.99,0.33,0.0,0.0,7.08,0.0,83.91,
,175.26,,Tatsuya Iwasaki,,,0.79,1.0,0.0,0.0,8.68,0.0,92.99,
,160.02,,Tomomi Iwama,,,1.0,0.2,0.0,0.0,3.0,0.0,70.31,
,187.96,,Anthony Ivy,187.96,,2.5,0.42,0.0,0.2,4.57,1.0,83.91,
,180.34,,Blagoy Ivanov,185.42,,3.25,0.4,0.1,0.4,4.2,0.61,113.4,
,170.18,,Leandro Issa,175.26,,2.08,0.37,1.2,0.22,3.17,0.5,61.23,
,170.18,,Wallid Ismail,,,0.92,0.31,0.5,0.28,0.83,0.0,92.99,
,177.8,,Damir Ismagulov,187.96,,3.36,0.42,0.0,0.28,2.44,0.7,70.31,
,182.88,,Tokimitsu Ishizawa,,,1.34,0.3,0.0,0.18,2.99,0.0,83.91,
,177.8,,Eiji Ishikawa,,,1.2,0.29,0.0,0.09,4.07,0.0,77.11,
,180.34,,Yuki Ishikawa,,,1.07,0.28,0.0,0.0,8.57,0.5,92.99,
,180.34,,Satoshi Ishii,,,1.41,0.36,1.6,0.52,1.58,1.0,108.86,
,170.18,,Teruto Ishihara,175.26,,3.26,0.44,0.0,0.16,3.63,0.3,61.23,
,167.64,,Mitsuhiro Ishida,,,1.46,0.41,0.7,0.53,1.13,0.33,69.85,
,175.26,,Issa Isakov,177.8,,1.93,0.36,0.0,0.0,5.78,0.0,70.31,
,172.72,,Eric Irvin,,,3.27,0.42,0.0,0.3,4.47,0.33,70.31,
,187.96,,James Irvin,190.5,,2.03,0.48,0.5,0.0,3.86,0.36,92.99,
